ID;Fecha;Usuario;Acción;Entidad;Detalle
52010;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7171"",""wasQuote"":""COT-2026-0001""}"
52009;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
52008;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":8499.33,""items"":1}"
52007;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":161134.27,""difference"":-161134.27}"
52006;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7170"",""wasQuote"":""COT-2026-0001""}"
52005;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
52004;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":61134.27,""items"":1}"
52003;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":113257.85,""difference"":-113257.85}"
52002;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7169"",""wasQuote"":""COT-2026-0001""}"
52001;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
52000;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":13257.85,""items"":1}"
51999;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":102183.44,""difference"":-102183.44}"
51998;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7168"",""wasQuote"":""COT-2026-0001""}"
51997;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51996;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":2183.44,""items"":1}"
51995;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":119891.05,""difference"":-119891.05}"
51994;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7167"",""wasQuote"":""COT-2026-0001""}"
51993;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51992;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":19891.05,""items"":1}"
51991;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":139332.21,""difference"":-139332.21}"
51990;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7166"",""wasQuote"":""COT-2026-0001""}"
51989;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51988;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":39332.21,""items"":1}"
51987;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":121698.43,""difference"":-121698.43}"
51986;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7165"",""wasQuote"":""COT-2026-0001""}"
51985;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51984;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":21698.43,""items"":1}"
51983;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":119311.35,""difference"":-119311.35}"
51982;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7164"",""wasQuote"":""COT-2026-0001""}"
51981;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51980;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":19311.35,""items"":1}"
51979;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":136129.56,""difference"":-136129.56}"
51978;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7163"",""wasQuote"":""COT-2026-0001""}"
51977;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51976;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":36129.56,""items"":1}"
51975;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":149794.38,""difference"":-149794.38}"
51974;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7162"",""wasQuote"":""COT-2026-0001""}"
51973;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51972;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":49794.38,""items"":1}"
51971;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":120547.85,""difference"":-120547.85}"
51970;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7161"",""wasQuote"":""COT-2026-0001""}"
51969;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51968;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":20547.85,""items"":1}"
51967;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":131971.91999999998,""difference"":-131971.91999999998}"
51966;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7160"",""wasQuote"":""COT-2026-0001""}"
51965;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51964;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":31971.92,""items"":1}"
51963;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":101971.11,""difference"":-101971.11}"
51962;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7159"",""wasQuote"":""COT-2026-0001""}"
51961;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51960;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":1971.11,""items"":1}"
51959;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":172272.62,""difference"":-172272.62}"
51958;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7158"",""wasQuote"":""COT-2026-0001""}"
51957;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51956;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":72272.62,""items"":1}"
51955;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":135604.6,""difference"":-135604.6}"
51954;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7157"",""wasQuote"":""COT-2026-0001""}"
51953;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51952;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":35604.6,""items"":1}"
51951;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":161859.8,""difference"":-161859.8}"
51950;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7156"",""wasQuote"":""COT-2026-0001""}"
51949;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51948;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":61859.8,""items"":1}"
51947;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":183900.13,""difference"":-183900.13}"
51946;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7155"",""wasQuote"":""COT-2026-0001""}"
51945;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51944;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":83900.13,""items"":1}"
51943;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":147441.23,""difference"":-147441.23}"
51942;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7154"",""wasQuote"":""COT-2026-0001""}"
51941;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51940;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":47441.23,""items"":1}"
51939;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":109460.17,""difference"":-109460.17}"
51938;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7153"",""wasQuote"":""COT-2026-0001""}"
51937;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51936;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":9460.17,""items"":1}"
51935;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":149078.13,""difference"":-149078.13}"
51934;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7152"",""wasQuote"":""COT-2026-0001""}"
51933;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51932;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":49078.13,""items"":1}"
51931;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":110816.28,""difference"":-110816.28}"
51930;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7151"",""wasQuote"":""COT-2026-0001""}"
51929;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51928;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":10816.28,""items"":1}"
51927;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":129610.29000000001,""difference"":-129610.29000000001}"
51926;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7150"",""wasQuote"":""COT-2026-0001""}"
51925;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51924;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":29610.29,""items"":1}"
51923;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":142319.99,""difference"":-142319.99}"
51922;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7149"",""wasQuote"":""COT-2026-0001""}"
51921;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51920;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":42319.99,""items"":1}"
51919;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":145556.71,""difference"":-145556.71}"
51918;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7148"",""wasQuote"":""COT-2026-0001""}"
51917;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51916;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":45556.71,""items"":1}"
51915;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":122222.25,""difference"":-122222.25}"
51914;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7147"",""wasQuote"":""COT-2026-0001""}"
51913;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51912;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":22222.25,""items"":1}"
51911;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":193861.52000000002,""difference"":-193861.52000000002}"
51910;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7146"",""wasQuote"":""COT-2026-0001""}"
51909;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51908;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":93861.52,""items"":1}"
51907;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":129010.54000000001,""difference"":-129010.54000000001}"
51906;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7145"",""wasQuote"":""COT-2026-0001""}"
51905;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51904;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":29010.54,""items"":1}"
51903;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":144547.51,""difference"":-144547.51}"
51902;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7144"",""wasQuote"":""COT-2026-0001""}"
51901;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51900;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":44547.51,""items"":1}"
51899;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":110347.79000000001,""difference"":-110347.79000000001}"
51898;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7143"",""wasQuote"":""COT-2026-0001""}"
51897;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51896;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":10347.79,""items"":1}"
51895;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":153000.62,""difference"":-153000.62}"
51894;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7142"",""wasQuote"":""COT-2026-0001""}"
51893;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51892;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":53000.62,""items"":1}"
51891;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":147155.95,""difference"":-147155.95}"
51890;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7141"",""wasQuote"":""COT-2026-0001""}"
51889;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51888;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":47155.95,""items"":1}"
51887;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":171564.47,""difference"":-171564.47}"
51886;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7140"",""wasQuote"":""COT-2026-0001""}"
51885;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51884;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":71564.47,""items"":1}"
51883;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":105334.99,""difference"":-105334.99}"
51882;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7139"",""wasQuote"":""COT-2026-0001""}"
51881;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51880;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":5334.99,""items"":1}"
51879;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":122273.41,""difference"":-122273.41}"
51878;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7138"",""wasQuote"":""COT-2026-0001""}"
51877;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51876;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":22273.41,""items"":1}"
51875;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":109831.2,""difference"":-109831.2}"
51874;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7137"",""wasQuote"":""COT-2026-0001""}"
51873;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51872;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":9831.2,""items"":1}"
51871;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":116530.76,""difference"":-116530.76}"
51870;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7136"",""wasQuote"":""COT-2026-0001""}"
51869;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51868;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":16530.76,""items"":1}"
51867;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":132376.91999999998,""difference"":-132376.91999999998}"
51866;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7135"",""wasQuote"":""COT-2026-0001""}"
51865;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51864;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":32376.92,""items"":1}"
51863;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":147929.48,""difference"":-147929.48}"
51862;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7134"",""wasQuote"":""COT-2026-0001""}"
51861;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51860;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":47929.48,""items"":1}"
51859;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":124797.17,""difference"":-124797.17}"
51858;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7133"",""wasQuote"":""COT-2026-0001""}"
51857;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51856;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":24797.17,""items"":1}"
51855;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":130730.42,""difference"":-130730.42}"
51854;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7132"",""wasQuote"":""COT-2026-0001""}"
51853;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51852;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":30730.42,""items"":1}"
51851;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100805.73,""difference"":-100805.73}"
51850;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7131"",""wasQuote"":""COT-2026-0001""}"
51849;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51848;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":805.73,""items"":1}"
51847;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":107190.81,""difference"":-107190.81}"
51846;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7130"",""wasQuote"":""COT-2026-0001""}"
51845;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51844;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":7190.81,""items"":1}"
51843;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":125136.58,""difference"":-125136.58}"
51842;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7129"",""wasQuote"":""COT-2026-0001""}"
51841;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51840;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":25136.58,""items"":1}"
51839;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":133700.24,""difference"":-133700.24}"
51838;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7128"",""wasQuote"":""COT-2026-0001""}"
51837;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51836;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":33700.24,""items"":1}"
51835;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":184479.86,""difference"":-184479.86}"
51834;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7127"",""wasQuote"":""COT-2026-0001""}"
51833;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51832;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":84479.86,""items"":1}"
51831;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":145379.59,""difference"":-145379.59}"
51830;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7126"",""wasQuote"":""COT-2026-0001""}"
51829;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51828;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":45379.59,""items"":1}"
51827;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":122523.73,""difference"":-122523.73}"
51826;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7125"",""wasQuote"":""COT-2026-0001""}"
51825;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51824;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":22523.73,""items"":1}"
51823;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":109071.11,""difference"":-109071.11}"
51822;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7124"",""wasQuote"":""COT-2026-0001""}"
51821;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
51820;"4/9/2026, 3:13:20 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":9071.11,""items"":1}"
51819;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":181264.03999999998,""difference"":-181264.03999999998}"
51818;"4/9/2026, 3:13:20 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7123"",""wasQuote"":""COT-2026-0001""}"
51817;"4/9/2026, 3:13:20 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
