Código;Código Barras;Nombre;Categoría;Precio;Costo;Stock;Stock Mínimo;Stock Crítico;IVA %;Unidad;Activo;Ubicación;Vencimiento
STRESS-1788552190087-1787;;Stress Product 1787;Lacteos;13892.4;46315.69;702;5;2;19;L;Sí;;
STRESS-1788552190088-1788;;Stress Product 1788;Bebidas;99694.08;4468.52;396;5;2;0;L;Sí;;
STRESS-1788552190089-1789;;Stress Product 1789;Bebidas;1347.3;1613.6;641;5;2;5;KG;Sí;;
STRESS-1788552188022-179;;Stress Product 179;Lacteos;96598.7;49326.34;711;5;2;0;UNIT;Sí;;
STRESS-1788552190090-1790;;Stress Product 1790;Lacteos;83244.35;6137.83;858;5;2;0;UNIT;Sí;;
STRESS-1788552190091-1791;;Stress Product 1791;Snacks;93603.72;30939.96;167;5;2;19;L;Sí;;
STRESS-1788552190092-1792;;Stress Product 1792;Snacks;26581.95;30888.63;279;5;2;19;UNIT;Sí;;
STRESS-1788552190093-1793;;Stress Product 1793;Bebidas;1557.83;21902.58;282;5;2;19;UNIT;Sí;;
STRESS-1788552190094-1794;;Stress Product 1794;Lacteos;36380.56;44293.86;867;5;2;19;L;Sí;;
STRESS-1788552190095-1795;;Stress Product 1795;Lacteos;22615.96;46195.45;249;5;2;19;L;Sí;;
STRESS-1788552190096-1796;;Stress Product 1796;Lacteos;93861.52;33435.62;254;5;2;19;UNIT;Sí;;
STRESS-1788552190096-1797;;Stress Product 1797;Lacteos;70928.27;16377.45;572;5;2;0;UNIT;Sí;;
STRESS-1788552190097-1798;;Stress Product 1798;Lacteos;88352.16;44523.32;116;5;2;5;L;Sí;;
STRESS-1788552190099-1799;;Stress Product 1799;Lacteos;11189.18;37051.34;741;5;2;5;UNIT;Sí;;
STRESS-1788552187768-18;;Stress Product 18;Snacks;14015.19;46518.6;10000819;5;2;0;L;Sí;;
STRESS-1788552188023-180;;Stress Product 180;Snacks;40150.65;4174.34;776;5;2;19;UNIT;Sí;;
STRESS-1788552190100-1800;;Stress Product 1800;Snacks;99117.25;30023.86;329;5;2;19;KG;Sí;;
STRESS-1788552190101-1801;;Stress Product 1801;Snacks;26558.63;20556.04;147;5;2;19;KG;Sí;;
STRESS-1788552190103-1802;;Stress Product 1802;Snacks;39149.51;7848.36;387;5;2;0;KG;Sí;;
STRESS-1788552190104-1803;;Stress Product 1803;Bebidas;33168.66;26110.87;219;5;2;0;KG;Sí;;
STRESS-1788552190105-1804;;Stress Product 1804;Lacteos;94379.32;47927.93;47;5;2;5;UNIT;Sí;;
STRESS-1788552190106-1805;;Stress Product 1805;Bebidas;55117.25;20349.93;349;5;2;5;L;Sí;;
STRESS-1788552190107-1806;;Stress Product 1806;Lacteos;90221.97;49772.76;869;5;2;0;UNIT;Sí;;
STRESS-1788552190108-1807;;Stress Product 1807;Lacteos;13137.25;47322.03;109;5;2;0;KG;Sí;;
STRESS-1788552190109-1808;;Stress Product 1808;Snacks;92710.65;49540.02;858;5;2;19;UNIT;Sí;;
STRESS-1788552190110-1809;;Stress Product 1809;Bebidas;64351.42;44341.41;402;5;2;5;UNIT;Sí;;
STRESS-1788552188024-181;;Stress Product 181;Snacks;16085.74;24328.04;150;5;2;19;KG;Sí;;
STRESS-1788552190110-1810;;Stress Product 1810;Bebidas;86638.07;20255.04;440;5;2;5;L;Sí;;
STRESS-1788552190111-1811;;Stress Product 1811;Lacteos;99009.92;32489.99;45;5;2;5;KG;Sí;;
STRESS-1788552190112-1812;;Stress Product 1812;Lacteos;38112.5;34415.31;366;5;2;0;KG;Sí;;
STRESS-1788552190113-1813;;Stress Product 1813;Snacks;92722.67;27151.31;782;5;2;19;KG;Sí;;
STRESS-1788552190114-1814;;Stress Product 1814;Lacteos;50719.88;45359.64;366;5;2;5;L;Sí;;
STRESS-1788552190115-1815;;Stress Product 1815;Snacks;68564.41;49395.93;1010;5;2;19;KG;Sí;;
STRESS-1788552190116-1816;;Stress Product 1816;Snacks;20782.79;36156.8;483;5;2;0;KG;Sí;;
STRESS-1788552190116-1817;;Stress Product 1817;Snacks;9503.44;17184.16;802;5;2;5;L;Sí;;
STRESS-1788552190118-1818;;Stress Product 1818;Lacteos;43763.76;6209.39;205;5;2;19;L;Sí;;
STRESS-1788552190120-1819;;Stress Product 1819;Lacteos;86575.08;6904.83;848;5;2;0;UNIT;Sí;;
STRESS-1788552188025-182;;Stress Product 182;Lacteos;49727.18;31631.66;319;5;2;0;KG;Sí;;
STRESS-1788552190120-1820;;Stress Product 1820;Bebidas;83706.95;23691.3;483;5;2;0;L;Sí;;
STRESS-1788552190121-1821;;Stress Product 1821;Snacks;50073.46;44376.33;47;5;2;0;UNIT;Sí;;
STRESS-1788552190122-1822;;Stress Product 1822;Lacteos;86521.76;1962;548;5;2;19;KG;Sí;;
STRESS-1788552190123-1823;;Stress Product 1823;Snacks;5058.83;23483.06;504;5;2;5;UNIT;Sí;;
STRESS-1788552190124-1824;;Stress Product 1824;Snacks;9678.6;24568.22;356;5;2;5;L;Sí;;
STRESS-1788552190125-1825;;Stress Product 1825;Bebidas;64550.12;23170.72;239;5;2;0;UNIT;Sí;;
STRESS-1788552190126-1826;;Stress Product 1826;Bebidas;82056.52;49242.45;965;5;2;5;UNIT;Sí;;
STRESS-1788552190127-1827;;Stress Product 1827;Lacteos;75334.85;44420.78;126;5;2;5;UNIT;Sí;;
STRESS-1788552190128-1828;;Stress Product 1828;Bebidas;81940.73;32907.05;58;5;2;19;KG;Sí;;
STRESS-1788552190129-1829;;Stress Product 1829;Lacteos;95581.42;36746.04;476;5;2;19;KG;Sí;;
STRESS-1788552188025-183;;Stress Product 183;Lacteos;5325.94;2696.42;957;5;2;5;L;Sí;;
STRESS-1788552190129-1830;;Stress Product 1830;Snacks;84076.57;18294.42;961;5;2;19;KG;Sí;;
STRESS-1788552190131-1831;;Stress Product 1831;Snacks;28207.88;27458.87;675;5;2;5;KG;Sí;;
STRESS-1788552190133-1832;;Stress Product 1832;Bebidas;91349.42;39534.4;605;5;2;5;UNIT;Sí;;
STRESS-1788552190135-1833;;Stress Product 1833;Lacteos;45285.04;39510.51;879;5;2;19;KG;Sí;;
STRESS-1788552190136-1834;;Stress Product 1834;Lacteos;23707.95;25423.68;804;5;2;19;L;Sí;;
STRESS-1788552190137-1835;;Stress Product 1835;Snacks;50112.86;11917.55;122;5;2;19;L;Sí;;
STRESS-1788552190137-1836;;Stress Product 1836;Snacks;14745.29;24876.17;113;5;2;5;UNIT;Sí;;
STRESS-1788552190138-1837;;Stress Product 1837;Snacks;32961.46;12623.7;164;5;2;5;L;Sí;;
STRESS-1788552190139-1838;;Stress Product 1838;Snacks;27957.51;43563.07;710;5;2;5;L;Sí;;
STRESS-1788552190140-1839;;Stress Product 1839;Lacteos;44752.01;34920.36;577;5;2;19;L;Sí;;
STRESS-1788552188026-184;;Stress Product 184;Bebidas;21014.87;40408.52;849;5;2;5;L;Sí;;
STRESS-1788552190141-1840;;Stress Product 1840;Lacteos;91219.49;42312.79;872;5;2;0;KG;Sí;;
STRESS-1788552190142-1841;;Stress Product 1841;Bebidas;57926.16;38450.13;46;5;2;5;KG;Sí;;
STRESS-1788552190143-1842;;Stress Product 1842;Bebidas;41482.29;48205.06;610;5;2;5;UNIT;Sí;;
STRESS-1788552190143-1843;;Stress Product 1843;Bebidas;33452.13;15699.37;851;5;2;19;UNIT;Sí;;
STRESS-1788552190144-1844;;Stress Product 1844;Lacteos;59921.88;18663.74;317;5;2;0;KG;Sí;;
STRESS-1788552190145-1845;;Stress Product 1845;Bebidas;32286.77;23733.64;796;5;2;0;L;Sí;;
STRESS-1788552190146-1846;;Stress Product 1846;Snacks;47025.5;40093.23;543;5;2;5;KG;Sí;;
STRESS-1788552190147-1847;;Stress Product 1847;Lacteos;47952.12;445.21;977;5;2;19;L;Sí;;
STRESS-1788552190148-1848;;Stress Product 1848;Lacteos;73193.18;1575.89;317;5;2;0;KG;Sí;;
STRESS-1788552190149-1849;;Stress Product 1849;Lacteos;65423.53;19707.79;168;5;2;0;UNIT;Sí;;
STRESS-1788552188027-185;;Stress Product 185;Snacks;8009.38;32772.98;844;5;2;19;KG;Sí;;
STRESS-1788552190150-1850;;Stress Product 1850;Bebidas;5813.66;6265.41;69;5;2;0;KG;Sí;;
STRESS-1788552190151-1851;;Stress Product 1851;Lacteos;65700.06;7973.09;972;5;2;0;KG;Sí;;
STRESS-1788552190152-1852;;Stress Product 1852;Snacks;80463.81;29571.85;676;5;2;5;UNIT;Sí;;
STRESS-1788552190152-1853;;Stress Product 1853;Snacks;70843.12;28707.45;859;5;2;5;L;Sí;;
STRESS-1788552190153-1854;;Stress Product 1854;Bebidas;81971.3;25257.07;170;5;2;0;UNIT;Sí;;
STRESS-1788552190154-1855;;Stress Product 1855;Lacteos;35571.83;37617.12;934;5;2;5;L;Sí;;
STRESS-1788552190155-1856;;Stress Product 1856;Lacteos;8811.65;49468.26;155;5;2;19;UNIT;Sí;;
STRESS-1788552190155-1857;;Stress Product 1857;Bebidas;49206.89;29730.07;278;5;2;5;L;Sí;;
STRESS-1788552190156-1858;;Stress Product 1858;Lacteos;60120.57;9110.3;597;5;2;0;L;Sí;;
STRESS-1788552190157-1859;;Stress Product 1859;Lacteos;78560.04;14709.03;180;5;2;5;L;Sí;;
STRESS-1788552188028-186;;Stress Product 186;Bebidas;37426.55;22841.12;527;5;2;19;UNIT;Sí;;
STRESS-1788552190158-1860;;Stress Product 1860;Bebidas;79462.92;33659.06;251;5;2;5;L;Sí;;
STRESS-1788552190159-1861;;Stress Product 1861;Lacteos;92217.13;24007.17;46;5;2;0;L;Sí;;
STRESS-1788552190160-1862;;Stress Product 1862;Lacteos;79727.5;14625.52;195;5;2;5;L;Sí;;
STRESS-1788552190160-1863;;Stress Product 1863;Lacteos;28012.98;17077.75;894;5;2;0;UNIT;Sí;;
STRESS-1788552190161-1864;;Stress Product 1864;Snacks;63734.31;26074.14;47;5;2;19;L;Sí;;
STRESS-1788552190162-1865;;Stress Product 1865;Lacteos;5831.99;42335.94;533;5;2;0;UNIT;Sí;;
STRESS-1788552190163-1866;;Stress Product 1866;Bebidas;87785.54;41169.18;869;5;2;0;KG;Sí;;
STRESS-1788552190163-1867;;Stress Product 1867;Lacteos;94371.64;1833.35;315;5;2;5;UNIT;Sí;;
STRESS-1788552190165-1868;;Stress Product 1868;Lacteos;46826.11;7466.77;90;5;2;0;UNIT;Sí;;
STRESS-1788552190167-1869;;Stress Product 1869;Lacteos;60266.87;49629.74;187;5;2;0;UNIT;Sí;;
STRESS-1788552188028-187;;Stress Product 187;Snacks;91385.42;18170.35;379;5;2;19;UNIT;Sí;;
STRESS-1788552190169-1870;;Stress Product 1870;Bebidas;84017.8;29179.82;658;5;2;5;L;Sí;;
STRESS-1788552190171-1871;;Stress Product 1871;Bebidas;32438.32;18815.34;46;5;2;5;UNIT;Sí;;
STRESS-1788552190173-1872;;Stress Product 1872;Bebidas;81750.58;43777.38;864;5;2;19;KG;Sí;;
STRESS-1788552190174-1873;;Stress Product 1873;Bebidas;34981.96;10222.8;594;5;2;0;L;Sí;;
STRESS-1788552190175-1874;;Stress Product 1874;Snacks;21985.67;35363.18;332;5;2;0;KG;Sí;;
STRESS-1788552190176-1875;;Stress Product 1875;Snacks;34853.41;25372.97;355;5;2;0;UNIT;Sí;;
STRESS-1788552190177-1876;;Stress Product 1876;Lacteos;10489.2;22230.11;10000725;5;2;19;KG;Sí;;
STRESS-1788552190177-1877;;Stress Product 1877;Snacks;51777.09;37210.16;10000725;5;2;5;KG;Sí;;
STRESS-1788552190182-1878;;Stress Product 1878;Snacks;96187.88;5850.64;798;5;2;5;L;Sí;;
STRESS-1788552190183-1879;;Stress Product 1879;Snacks;14842.9;9473.39;126;5;2;0;UNIT;Sí;;
STRESS-1788552188029-188;;Stress Product 188;Snacks;77007.56;12462.89;22;5;2;5;UNIT;Sí;;
STRESS-1788552190184-1880;;Stress Product 1880;Snacks;46588.88;47912.16;542;5;2;19;L;Sí;;
STRESS-1788552190185-1881;;Stress Product 1881;Snacks;79744.82;31536.51;680;5;2;5;KG;Sí;;
STRESS-1788552190186-1882;;Stress Product 1882;Snacks;15849.26;24111.09;513;5;2;0;KG;Sí;;
STRESS-1788552190187-1883;;Stress Product 1883;Bebidas;75414.22;13826;897;5;2;0;UNIT;Sí;;
STRESS-1788552190188-1884;;Stress Product 1884;Snacks;47514.06;18455.01;814;5;2;19;KG;Sí;;
STRESS-1788552190188-1885;;Stress Product 1885;Lacteos;62788.27;24465.22;10000038;5;2;5;UNIT;Sí;;
STRESS-1788552190189-1886;;Stress Product 1886;Snacks;97718.29;43896.1;854;5;2;0;UNIT;Sí;;
STRESS-1788552190190-1887;;Stress Product 1887;Lacteos;20742.53;3089.41;42;5;2;0;UNIT;Sí;;
STRESS-1788552190191-1888;;Stress Product 1888;Snacks;25881.13;23766.53;635;5;2;19;UNIT;Sí;;
STRESS-1788552190192-1889;;Stress Product 1889;Snacks;10027.88;36465.55;653;5;2;5;UNIT;Sí;;
STRESS-1788552188030-189;;Stress Product 189;Bebidas;30449.99;7300.27;47;5;2;0;UNIT;Sí;;
STRESS-1788552190193-1890;;Stress Product 1890;Bebidas;88037.49;37306.74;595;5;2;19;UNIT;Sí;;
STRESS-1788552190193-1891;;Stress Product 1891;Lacteos;22565.42;33899.35;152;5;2;19;L;Sí;;
STRESS-1788552190194-1892;;Stress Product 1892;Lacteos;80343.43;49166.15;244;5;2;0;KG;Sí;;
STRESS-1788552190195-1893;;Stress Product 1893;Bebidas;13241.4;10513.06;10000735;5;2;5;KG;Sí;;
STRESS-1788552190196-1894;;Stress Product 1894;Snacks;67398;40647.7;335;5;2;19;KG;Sí;;
STRESS-1788552190202-1895;;Stress Product 1895;Bebidas;2436.57;40008.38;1023;5;2;0;KG;Sí;;
STRESS-1788552190203-1896;;Stress Product 1896;Lacteos;8936.63;10268.72;125;5;2;19;KG;Sí;;
STRESS-1788552190204-1897;;Stress Product 1897;Snacks;37412.12;31523.89;10000107;5;2;5;KG;Sí;;
STRESS-1788552190205-1898;;Stress Product 1898;Lacteos;58727.04;48897.18;700;5;2;0;L;Sí;;
STRESS-1788552190206-1899;;Stress Product 1899;Bebidas;48928.9;4901.32;498;5;2;5;UNIT;Sí;;
STRESS-1788552187770-19;;Stress Product 19;Bebidas;37761.92;49143;42;5;2;0;KG;Sí;;
STRESS-1788552188031-190;;Stress Product 190;Snacks;73052.78;40558.72;679;5;2;19;L;Sí;;
STRESS-1788552190206-1900;;Stress Product 1900;Bebidas;67125.19;26885.78;110;5;2;19;KG;Sí;;
STRESS-1788552190207-1901;;Stress Product 1901;Bebidas;46802.6;12930.01;854;5;2;0;UNIT;Sí;;
STRESS-1788552190208-1902;;Stress Product 1902;Bebidas;18893.55;9670.05;586;5;2;5;UNIT;Sí;;
STRESS-1788552190209-1903;;Stress Product 1903;Bebidas;4125.32;25789.33;504;5;2;19;L;Sí;;
STRESS-1788552190209-1904;;Stress Product 1904;Bebidas;7657.68;20493.73;653;5;2;19;UNIT;Sí;;
STRESS-1788552190210-1905;;Stress Product 1905;Lacteos;56217.36;11228.61;864;5;2;5;KG;Sí;;
STRESS-1788552190212-1906;;Stress Product 1906;Lacteos;67370.66;7061.53;72;5;2;19;UNIT;Sí;;
STRESS-1788552190213-1907;;Stress Product 1907;Snacks;46784.49;19234.75;625;5;2;19;L;Sí;;
STRESS-1788552190214-1908;;Stress Product 1908;Lacteos;83355.99;17061.25;824;5;2;5;UNIT;Sí;;
STRESS-1788552190216-1909;;Stress Product 1909;Lacteos;26492.43;42417.15;765;5;2;0;KG;Sí;;
STRESS-1788552188033-191;;Stress Product 191;Bebidas;17047.51;27034.42;173;5;2;5;KG;Sí;;
STRESS-1788552190217-1910;;Stress Product 1910;Lacteos;58792.82;42283.79;563;5;2;5;UNIT;Sí;;
STRESS-1788552190218-1911;;Stress Product 1911;Lacteos;64549.88;45945.07;873;5;2;19;UNIT;Sí;;
STRESS-1788552190219-1912;;Stress Product 1912;Snacks;81319.97;31714.31;64;5;2;19;L;Sí;;
STRESS-1788552190220-1913;;Stress Product 1913;Bebidas;31009.75;20882.89;10000965;5;2;5;KG;Sí;;
STRESS-1788552190221-1914;;Stress Product 1914;Bebidas;4900.77;36172.76;586;5;2;5;L;Sí;;
STRESS-1788552190222-1915;;Stress Product 1915;Bebidas;69301.97;12456.42;405;5;2;0;UNIT;Sí;;
STRESS-1788552190223-1916;;Stress Product 1916;Snacks;73828.43;24979.32;971;5;2;5;UNIT;Sí;;
STRESS-1788552190223-1917;;Stress Product 1917;Lacteos;9849.14;21004.15;851;5;2;0;L;Sí;;
STRESS-1788552190224-1918;;Stress Product 1918;Bebidas;28841.78;31237.65;481;5;2;19;KG;Sí;;
STRESS-1788552190225-1919;;Stress Product 1919;Lacteos;84398.03;31522.78;776;5;2;5;UNIT;Sí;;
STRESS-1788552188034-192;;Stress Product 192;Snacks;43227.1;35576.47;10000059;5;2;0;UNIT;Sí;;
STRESS-1788552190226-1920;;Stress Product 1920;Bebidas;728.01;33699.28;956;5;2;19;KG;Sí;;
STRESS-1788552190227-1921;;Stress Product 1921;Snacks;1439.89;49313.31;662;5;2;19;KG;Sí;;
STRESS-1788552190228-1922;;Stress Product 1922;Snacks;90424.45;12878.69;75;5;2;19;KG;Sí;;
STRESS-1788552190228-1923;;Stress Product 1923;Bebidas;53441.63;27889.78;204;5;2;5;UNIT;Sí;;
STRESS-1788552190229-1924;;Stress Product 1924;Snacks;95418.68;9026.81;988;5;2;0;KG;Sí;;
STRESS-1788552190230-1925;;Stress Product 1925;Lacteos;94978.53;46815.11;48;5;2;19;L;Sí;;
STRESS-1788552190231-1926;;Stress Product 1926;Snacks;49588.81;41965.94;483;5;2;5;UNIT;Sí;;
STRESS-1788552190232-1927;;Stress Product 1927;Bebidas;66837.5;12404.52;606;5;2;5;L;Sí;;
STRESS-1788552190233-1928;;Stress Product 1928;Snacks;76529.49;34256.48;731;5;2;5;UNIT;Sí;;
STRESS-1788552190234-1929;;Stress Product 1929;Snacks;10530.81;29173.03;395;5;2;5;UNIT;Sí;;
STRESS-1788552188035-193;;Stress Product 193;Lacteos;90635.91;42445.21;299;5;2;5;UNIT;Sí;;
STRESS-1788552190235-1930;;Stress Product 1930;Bebidas;44556.49;16517.95;475;5;2;0;L;Sí;;
STRESS-1788552190235-1931;;Stress Product 1931;Snacks;73497.52;45126.33;65;5;2;0;UNIT;Sí;;
STRESS-1788552190237-1932;;Stress Product 1932;Bebidas;48186.52;5015.57;971;5;2;0;UNIT;Sí;;
STRESS-1788552190238-1933;;Stress Product 1933;Snacks;81898.56;27028.97;97;5;2;0;UNIT;Sí;;
STRESS-1788552190238-1934;;Stress Product 1934;Bebidas;32797.96;40815.25;870;5;2;0;KG;Sí;;
STRESS-1788552190239-1935;;Stress Product 1935;Bebidas;9685.48;45763.59;179;5;2;0;KG;Sí;;
STRESS-1788552190240-1936;;Stress Product 1936;Bebidas;92349.96;36312;201;5;2;5;KG;Sí;;
STRESS-1788552190241-1937;;Stress Product 1937;Lacteos;86584.34;17552.75;631;5;2;19;KG;Sí;;
STRESS-1788552190242-1938;;Stress Product 1938;Snacks;13410.17;18268.86;179;5;2;19;UNIT;Sí;;
STRESS-1788552190243-1939;;Stress Product 1939;Lacteos;19899.24;4515.64;396;5;2;0;KG;Sí;;
STRESS-1788552188036-194;;Stress Product 194;Lacteos;88691.53;11514.39;404;5;2;19;KG;Sí;;
STRESS-1788552190244-1940;;Stress Product 1940;Lacteos;24335.89;6289.82;129;5;2;19;KG;Sí;;
STRESS-1788552190244-1941;;Stress Product 1941;Snacks;96684.95;39228.6;691;5;2;0;KG;Sí;;
STRESS-1788552190245-1942;;Stress Product 1942;Lacteos;59978.18;26734.46;186;5;2;0;UNIT;Sí;;
STRESS-1788552190246-1943;;Stress Product 1943;Bebidas;64637.3;39359.81;628;5;2;19;UNIT;Sí;;
STRESS-1788552190247-1944;;Stress Product 1944;Snacks;55256.25;41891.64;154;5;2;19;KG;Sí;;
STRESS-1788552190248-1945;;Stress Product 1945;Snacks;60792.68;29275.69;851;5;2;19;UNIT;Sí;;
STRESS-1788552190249-1946;;Stress Product 1946;Snacks;76500.65;8772.97;535;5;2;0;UNIT;Sí;;
STRESS-1788552190250-1947;;Stress Product 1947;Bebidas;43176.1;21875.67;284;5;2;19;UNIT;Sí;;
STRESS-1788552190251-1948;;Stress Product 1948;Bebidas;78471.03;18412.38;43;5;2;0;L;Sí;;
STRESS-1788552190252-1949;;Stress Product 1949;Lacteos;8041.23;9938.98;290;5;2;5;UNIT;Sí;;
STRESS-1788552188037-195;;Stress Product 195;Bebidas;51878.9;37803.17;205;5;2;5;L;Sí;;
STRESS-1788552190252-1950;;Stress Product 1950;Snacks;22993.78;10164.91;933;5;2;5;KG;Sí;;
STRESS-1788552190253-1951;;Stress Product 1951;Bebidas;48524.69;16195.6;184;5;2;19;KG;Sí;;
STRESS-1788552190254-1952;;Stress Product 1952;Bebidas;19742.88;47754.63;367;5;2;19;UNIT;Sí;;
STRESS-1788552190255-1953;;Stress Product 1953;Lacteos;89868.6;38935.55;227;5;2;19;L;Sí;;
STRESS-1788552190255-1954;;Stress Product 1954;Bebidas;36314.48;19785.53;719;5;2;19;L;Sí;;
STRESS-1788552190256-1955;;Stress Product 1955;Lacteos;93704.03;37254.9;785;5;2;19;L;Sí;;
STRESS-1788552190258-1956;;Stress Product 1956;Lacteos;28151.53;31089.46;675;5;2;0;KG;Sí;;
STRESS-1788552190259-1957;;Stress Product 1957;Bebidas;68922.02;36854.21;791;5;2;0;KG;Sí;;
STRESS-1788552190260-1958;;Stress Product 1958;Bebidas;1784.56;19080.78;795;5;2;0;L;Sí;;
STRESS-1788552190261-1959;;Stress Product 1959;Bebidas;1485.23;46215.85;489;5;2;19;KG;Sí;;
STRESS-1788552188037-196;;Stress Product 196;Snacks;60868.05;18714.69;614;5;2;0;KG;Sí;;
STRESS-1788552190262-1960;;Stress Product 1960;Lacteos;53963.07;30135.86;316;5;2;5;L;Sí;;
STRESS-1788552190263-1961;;Stress Product 1961;Bebidas;87342.55;34919.45;557;5;2;0;L;Sí;;
STRESS-1788552190264-1962;;Stress Product 1962;Bebidas;4119.38;2583.3;688;5;2;5;KG;Sí;;
STRESS-1788552190265-1963;;Stress Product 1963;Lacteos;18888.26;36861.33;20000841;5;2;0;UNIT;Sí;;
STRESS-1788552190267-1964;;Stress Product 1964;Bebidas;83037.97;48875.41;605;5;2;19;UNIT;Sí;;
STRESS-1788552190268-1965;;Stress Product 1965;Bebidas;17848.76;13316.45;393;5;2;19;KG;Sí;;
STRESS-1788552190269-1966;;Stress Product 1966;Bebidas;67716.58;26047.13;273;5;2;5;KG;Sí;;
STRESS-1788552190270-1967;;Stress Product 1967;Snacks;76212.41;204.33;409;5;2;0;KG;Sí;;
STRESS-1788552190271-1968;;Stress Product 1968;Lacteos;89791.5;37742.55;764;5;2;0;KG;Sí;;
STRESS-1788552190272-1969;;Stress Product 1969;Snacks;76122.33;15801.87;893;5;2;5;KG;Sí;;
STRESS-1788552188038-197;;Stress Product 197;Snacks;44171.23;47430.23;591;5;2;0;L;Sí;;
STRESS-1788552190273-1970;;Stress Product 1970;Snacks;27713.85;39297.23;533;5;2;19;UNIT;Sí;;
STRESS-1788552190274-1971;;Stress Product 1971;Lacteos;82011.1;23750.98;357;5;2;0;KG;Sí;;
STRESS-1788552190275-1972;;Stress Product 1972;Snacks;81521.85;5861.67;95;5;2;19;UNIT;Sí;;
STRESS-1788552190276-1973;;Stress Product 1973;Snacks;63425.75;29441.81;469;5;2;5;UNIT;Sí;;
STRESS-1788552190277-1974;;Stress Product 1974;Snacks;50225.77;18708.44;311;5;2;19;L;Sí;;
STRESS-1788552190278-1975;;Stress Product 1975;Bebidas;11418.19;43734.49;258;5;2;0;KG;Sí;;
STRESS-1788552190279-1976;;Stress Product 1976;Snacks;30410.53;26231.75;57;5;2;19;KG;Sí;;
STRESS-1788552190279-1977;;Stress Product 1977;Bebidas;75218.14;37817.86;610;5;2;19;UNIT;Sí;;
STRESS-1788552190281-1978;;Stress Product 1978;Bebidas;99084.12;6146.04;51;5;2;5;UNIT;Sí;;
STRESS-1788552190282-1979;;Stress Product 1979;Snacks;85430.76;6794.95;260;5;2;0;KG;Sí;;
STRESS-1788552188039-198;;Stress Product 198;Lacteos;34987.92;1317.42;630;5;2;0;UNIT;Sí;;
STRESS-1788552190284-1980;;Stress Product 1980;Lacteos;49648.74;15974.13;343;5;2;0;UNIT;Sí;;
STRESS-1788552190284-1981;;Stress Product 1981;Snacks;709.92;46504.4;218;5;2;19;KG;Sí;;
STRESS-1788552190285-1982;;Stress Product 1982;Bebidas;30659.75;44427.64;778;5;2;19;UNIT;Sí;;
STRESS-1788552190286-1983;;Stress Product 1983;Lacteos;51505.91;39963.86;867;5;2;0;UNIT;Sí;;
STRESS-1788552190287-1984;;Stress Product 1984;Bebidas;77197.82;45399.99;265;5;2;0;UNIT;Sí;;
STRESS-1788552190288-1985;;Stress Product 1985;Lacteos;81585.43;33148.7;250;5;2;0;L;Sí;;
STRESS-1788552190289-1986;;Stress Product 1986;Lacteos;41927.61;6083.16;1023;5;2;19;UNIT;Sí;;
STRESS-1788552190290-1987;;Stress Product 1987;Bebidas;59484.57;44199.71;618;5;2;19;KG;Sí;;
STRESS-1788552190291-1988;;Stress Product 1988;Snacks;48123.36;22700.52;49;5;2;5;UNIT;Sí;;
STRESS-1788552190292-1989;;Stress Product 1989;Lacteos;73021.35;34656.45;150;5;2;19;UNIT;Sí;;
STRESS-1788552188040-199;;Stress Product 199;Lacteos;71975.81;3495.16;64;5;2;19;KG;Sí;;
STRESS-1788552190293-1990;;Stress Product 1990;Snacks;36305.59;26225.47;359;5;2;5;L;Sí;;
STRESS-1788552190294-1991;;Stress Product 1991;Snacks;20184.24;16152.88;98;5;2;5;L;Sí;;
STRESS-1788552190294-1992;;Stress Product 1992;Snacks;38189.74;45570.68;587;5;2;0;UNIT;Sí;;
STRESS-1788552190295-1993;;Stress Product 1993;Lacteos;50864.73;17949.95;504;5;2;0;KG;Sí;;
STRESS-1788552190296-1994;;Stress Product 1994;Bebidas;90222.24;41954.21;638;5;2;5;KG;Sí;;
STRESS-1788552190297-1995;;Stress Product 1995;Snacks;87522.62;23065.2;515;5;2;5;L;Sí;;
STRESS-1788552190298-1996;;Stress Product 1996;Snacks;95593.35;15158.75;766;5;2;0;L;Sí;;
STRESS-1788552190299-1997;;Stress Product 1997;Bebidas;51651.44;14897.15;423;5;2;5;UNIT;Sí;;
STRESS-1788552190300-1998;;Stress Product 1998;Bebidas;55646.75;2304.33;973;5;2;5;L;Sí;;
STRESS-1788552190301-1999;;Stress Product 1999;Snacks;21619.86;33163.26;278;5;2;19;UNIT;Sí;;
STRESS-1788552187747-2;;Stress Product 2;Snacks;26825.84;38708.81;10000072;5;2;19;L;Sí;;
STRESS-1788552187772-20;;Stress Product 20;Snacks;4108.71;44210.82;648;5;2;5;KG;Sí;;
STRESS-1788552188042-200;;Stress Product 200;Bebidas;91332.3;14134.59;46;5;2;0;KG;Sí;;
STRESS-1788552188044-201;;Stress Product 201;Snacks;53814.14;43524.67;651;5;2;0;L;Sí;;
STRESS-1788552188045-202;;Stress Product 202;Bebidas;44090.11;1357.16;976;5;2;0;L;Sí;;
STRESS-1788552188046-203;;Stress Product 203;Lacteos;84652.61;30679.66;973;5;2;5;KG;Sí;;
STRESS-1788552188047-204;;Stress Product 204;Snacks;39831.1;1312.56;902;5;2;19;UNIT;Sí;;
STRESS-1788552188049-205;;Stress Product 205;Snacks;62305.33;13090.43;72;5;2;0;KG;Sí;;
